total_marks,list_of_countries,what_is_your_year_of_birth_just_the_year,how_do_you_describe_yourself___selected_choice,what_is_your_first_degree_subject_area,student_id,date_range,monday,tuesday,wednesday,thursday,friday,saturday,sunday,student_time_in_course,avg_time_per_user,total_items,total_logins,std_act_assignments,std_act_learning_materials,std_act_module_information_handbook,std_act_reading_list,std_act_week1,std_act_week2,no_of_times_accessed_assignments,no_of_times_accessed_learning_materials,no_of_times_accessed_module_information_handbook,no_of_times_accessed_reading_list,no_of_times_week1,no_of_times_week2,initial_access_assignments,initial_access_learning_materials,initial_access_information_handbook,initial_access_reading_list,initial_access_week1,initial_access_week2,main_week,std_act_week3,no_of_times_week3,initial_access_week3,std_act_df5,no_of_times_week4,initial_access_week4,std_act_week4,std_act_week5,std_act_week6,std_act_week7,no_of_times_week5,no_of_times_week6,no_of_times_week7,initial_access_week5,initial_access_week6,initial_access_week7,std_act_week8,no_of_times_week8,initial_access_week8,std_act_week9,no_of_times_week9,initial_access_week9,std_act_week10,no_of_times_week10,initial_access_week10,std_act_week_11_feedback,no_of_times_week11_feedback,initial_access_week11_feedback
69.0,India,1999,Male,CAH11-01	Computing,84,27/02/23 - 05/03/23,0.06666666666666667,0.0,0.010278333333333334,0.0,0.0,0.0,0.023055,00:06:00,01:54:07,5,8,0.0,0.07611166666666666,0.000555,0.0,0.0,0.0,0,4,1,0,0,0,NA,2023-02-27 13:06:31.710000,2023-03-05 20:23:24.864000,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,NA,1,2,NA,2023-02-27 13:10:29.699000,2023-03-05 20:24:18.090000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56.8,Nigeria,1993,Male,"CAH02-02	Pharmacology, toxicology and pharmacy",85,27/02/23 - 05/03/23,0.0,0.0,0.0,0.0,0.0,0.0047216666666666665,0.655555,00:39:37,01:54:07,3,4,0.0,0.014166666666666666,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2023-03-04 21:55:45.222000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.6375,NA,0,2,NA,NA,2023-03-05 15:01:25.807000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.0,Cameroon,1997,Male,CAH10-03	Materials and technology,86,27/02/23 - 05/03/23,0.0,2.1022216666666664,0.0,0.0,0.0,0.0,0.0,02:06:08,01:54:07,4,4,0.0,0.006944999999999999,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2023-02-28 11:53:14.321000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,1,2023-02-28 11:53:26.801000,0.163055,1.1863883333333332,0.6719449999999999,NA,1,1,NA,2023-02-28 14:17:19.687000,2023-02-28 15:28:44.107000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.6,Egypt,1996,Male,CAH10-01	Engineering,87,27/02/23 - 05/03/23,0.0,0.0,0.0,0.0,0.0,0.0,0.005833333333333333,00:00:21,01:54:07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.6,Nigeria,1980,Male,CAH10-01	Engineering,88,27/02/23 - 05/03/23,0.0,2.1574999999999998,0.0,0.0,0.0,0.0,0.0,02:09:27,01:54:07,2,4,0.0,0.11055666666666666,0.0,0.0,0.0,0.0,0,2,0,0,0,0,NA,2023-02-28 07:01:38.934000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,2.021945,0.0,NA,2,0,NA,2023-02-28 07:01:57.595000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.0,Thailand,1997,Male,CAH11-01	Computing,89,27/02/23 - 05/03/23,0.12916666666666668,1.9261116666666669,0.0,0.0,0.3211116666666667,0.0,0.0,02:22:35,01:54:07,5,8,0.0,0.004723333333333334,0.034721666666666665,0.0,0.0,0.0,0,3,3,0,0,0,NA,2023-02-27 18:19:03.840000,2023-02-27 18:18:29.793000,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.10472166666666666,0.299445,NA,1,2,NA,2023-02-27 18:19:35.023000,2023-02-27 18:19:12.100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68.2,Pakistan,1995,Male,CAH11-01	Computing,90,27/02/23 - 05/03/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:54:07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.6,Sri Lanka,1994,Male,CAH17-01	Business and management,91,27/02/23 - 05/03/23,1.1186116666666666,0.008611666666666665,0.43833333333333335,0.0,0.0,0.0,0.0,01:33:56,01:54:07,4,10,0.0,0.4352783333333333,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2023-02-28 13:06:21.884000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,1.1147216666666668,0.0033333333333333335,NA,1,4,NA,2023-02-27 23:01:38.622000,2023-02-28 13:06:45.397000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57.0,Nigeria,1992,Male,NA,92,27/02/23 - 05/03/23,0.007500000000000001,0.0,0.0,0.0,1.1597216666666665,0.0,0.0,01:10:02,01:54:07,3,5,0.0,0.031111666666666666,0.0,0.0,0.0,0.0,0,4,0,0,0,0,NA,2023-02-27 18:02:38.600000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,1.086945,NA,0,2,NA,NA,2023-03-03 10:02:39.096000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66.4,Sri Lanka,1986,Male,CAH11-01	Computing,93,27/02/23 - 05/03/23,0.05333333333333334,0.0,0.0,0.0,0.5972216666666667,0.0,0.0,00:39:02,01:54:07,4,7,0.0,0.00611,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2023-02-27 16:18:19.846000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.08694500000000001,0.5488883333333334,NA,4,4,NA,2023-02-27 16:18:38.189000,2023-02-27 16:18:24.915000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.8,India,1984,Female,CAH10-01	Engineering,94,27/02/23 - 05/03/23,0.0,1.285,0.0,0.0,0.0,0.6880550000000001,0.0,01:58:23,01:54:07,4,7,0.0,0.09611166666666666,0.0,0.0,0.0,0.0,0,6,0,0,0,0,NA,2023-02-28 15:28:21.153000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,1.2505549999999999,0.6141666666666666,NA,2,5,NA,2023-02-28 15:30:30.467000,2023-02-28 15:28:25.078000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68.4,Nigeria,1980,Female,CAH03-01	Biosciences,95,27/02/23 - 05/03/23,0.0,1.941945,0.0,0.0,0.0,0.0,0.0,01:56:31,01:54:07,3,3,0.0,0.001945,0.0,0.0,0.0,0.0,0,2,0,0,0,0,NA,2023-02-28 15:29:06.492000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.5316666666666666,0.01972166666666667,NA,1,1,NA,2023-02-28 15:30:30.721000,2023-02-28 15:29:09.674000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.4,Sri Lanka,1998,Male,CAH11-01	Computing,96,27/02/23 - 05/03/23,0.0,2.540833333333333,0.21305500000000002,0.0,0.0,0.0,0.0,02:45:14,01:54:07,5,9,0.0,0.7747233333333333,0.00027833333333333334,0.0,0.0,0.0,0,4,1,0,0,0,NA,2023-02-27 13:23:54.112000,2023-02-28 11:52:24.142000,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.19666666666666668,NA,0,2,NA,NA,2023-02-28 11:52:39.716000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72.4,Bolivia,1998,Male,CAH10-01	Engineering,97,27/02/23 - 05/03/23,1.3013883333333331,1.9133333333333333,0.0,0.0,0.0,0.0,0.0,03:12:53,01:54:07,4,7,0.0,0.005833333333333333,0.0005566666666666667,0.0,0.0,0.0,0,7,2,0,0,0,NA,2023-02-27 16:17:16.807000,2023-02-27 16:17:15.347000,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,1.18,1.7497216666666666,NA,2,5,NA,2023-02-28 14:13:28.194000,2023-02-27 16:17:20.894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76.0,Spain,1994,Female,"CAH24-01	Media, journalism and communications",98,27/02/23 - 05/03/23,0.0,2.6694450000000005,0.0,0.0,0.0,0.0,0.0,02:40:10,01:54:07,4,4,0.0,0.01,0.0,0.0,0.0,0.0,0,5,0,0,0,0,NA,2023-02-28 14:17:01.060000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,2.585555,0.060000000000000005,NA,2,3,NA,2023-02-28 14:17:06.830000,2023-02-28 15:29:15.909000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.8,Turkey,1987,Male,CAH17-01	Business and management,99,27/02/23 - 05/03/23,0.13027833333333333,2.1416666666666666,0.0,2.5702783333333334,0.0,0.0,0.0,04:50:32,01:54:07,10,15,0.0,0.017221666666666666,0.0013883333333333332,0.0047216666666666665,0.0013883333333333332,0.013333333333333334,0,10,1,2,1,1,NA,2023-02-27 16:14:16.286000,2023-02-28 00:19:35.482000,2023-02-28 00:19:40.686000,2023-02-27 16:18:01.662000,2023-02-27 16:17:12.375000,week_fve,0.0008333333333333334,1,2023-02-27 16:18:08.004000,NA,1,2023-02-27 16:18:12.813000,0.0063883333333333335,0.004445,2.583335,NA,1,5,NA,2023-02-27 16:16:52.149000,2023-02-27 16:14:25.013000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76.4,Turkey,1990,Male,CAH15-02	Economics,100,27/02/23 - 05/03/23,0.034721666666666665,4.170554999999999,0.0,0.0,0.0,0.0,0.3211116666666667,04:31:35,01:54:07,4,8,0.0,0.003888333333333333,0.0,0.0,0.0,0.0,0,5,0,0,0,0,NA,2023-02-27 18:56:40.038000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,2.045555,2.40361,NA,2,4,NA,2023-02-27 18:56:42.523000,2023-02-28 12:01:59.443000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.0,Nigeria,1999,Male,CAH10-01	Engineering,101,27/02/23 - 05/03/23,0.0,0.004166666666666667,0.0,0.0,0.0,0.14138833333333334,0.0,00:08:44,01:54:07,4,4,0.0,0.0013883333333333332,0.0,0.0,0.0,0.0,0,1,0,0,0,0,NA,2023-02-28 11:18:14.328000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.015554999999999998,NA,1,1,NA,2023-02-28 11:18:19.769000,2023-03-04 22:06:01.152000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65.0,Nigeria,1995,Male,CAH07-01	Physics and astronomy,102,27/02/23 - 05/03/23,0.0,0.9233333333333333,0.010833333333333334,0.0,0.3891666666666667,0.0,0.0,01:19:24,01:54:07,6,11,0.0,0.006944999999999999,0.0025,0.0,0.0,0.0,0,8,2,0,0,0,NA,2023-02-28 12:03:41.609000,2023-03-01 17:34:24.402000,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.30666666666666664,0.29611,NA,4,4,NA,2023-02-28 12:03:45.844000,2023-02-28 12:03:57.741000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.6,Nigeria,1997,Female,CAH07-02	Chemistry,103,27/02/23 - 05/03/23,0.3763883333333334,0.3408333333333333,0.029721666666666667,0.0,0.0,0.18194499999999997,0.0,00:55:44,01:54:07,7,11,0.0,0.006665,0.0,0.0036116666666666667,0.0,0.0,0,5,1,1,0,0,NA,2023-02-27 12:23:27.798000,2023-02-28 02:46:46.883000,2023-02-28 02:46:26.687000,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.6616666666666667,0.029166666666666667,NA,4,3,NA,2023-02-27 12:23:34.568000,2023-03-01 17:34:10.961000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.8,Nigeria,1976,Male,CAH11-01	Computing,104,27/02/23 - 05/03/23,0.0,1.9791666666666667,0.0,1.1238899999999998,0.0,0.0,0.0,03:06:11,01:54:07,5,10,0.0,0.04416666666666667,0.0,0.0,0.0,0.0,0,9,0,0,0,0,NA,2023-02-28 14:11:38.711000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,1,2023-02-28 14:12:32.867000,0.0022216666666666665,1.9158333333333333,1.0061116666666667,NA,3,5,NA,2023-02-28 14:12:11.654000,2023-02-28 14:12:45.172000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71.8,Sri Lanka,1977,Male,CAH09-01	Mathematical sciences,105,27/02/23 - 05/03/23,1.5358333333333334,1.768611666666667,0.0,0.0,0.0,2.5477783333333335,0.0,05:51:08,01:54:07,4,7,0.0,0.9005566666666667,0.0,0.0,0.0,0.0,0,6,0,0,0,0,NA,2023-02-27 17:28:51.461000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,1.7486116666666667,1.4930549999999998,NA,2,3,NA,2023-02-27 17:29:10.092000,2023-03-04 19:58:01.343000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66.0,Nigeria,1986,Female,CAH03-01	Biosciences,106,27/02/23 - 05/03/23,0.0,2.026945,0.0,0.0,0.0,0.0,0.0,02:01:37,01:54:07,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.4,Bangladesh,1999,Male,CAH11-01	Computing,107,27/02/23 - 05/03/23,0.06305666666666666,3.5305549999999997,0.0,0.010555,0.10611166666666666,0.17277833333333334,0.0,03:52:59,01:54:07,9,19,0.0,0.006943333333333333,0.000555,0.0008333333333333334,0.0,0.0,0,8,1,1,0,0,NA,2023-02-28 11:30:38.496000,2023-03-03 11:32:50.187000,2023-03-03 11:33:06.013000,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.83,0.6802783333333333,NA,3,5,NA,2023-02-28 11:30:42.498000,2023-02-28 10:42:24.005000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.0,India,1997,Female,CAH11-01	Computing,108,27/02/23 - 05/03/23,2.834445,1.8299999999999998,0.0,0.0,0.0,0.0,0.0,04:39:52,01:54:07,7,10,0.0,0.024721666666666666,0.0013883333333333332,0.0,0.0,0.0,0,11,2,0,0,0,NA,2023-02-27 16:12:01.774000,2023-02-27 16:16:45.370000,NA,NA,NA,week_fve,0.0,0,NA,NA,2,2023-02-27 16:12:41.132000,0.007778333333333333,3.784445,0.18083333333333332,NA,5,2,NA,2023-02-27 16:12:19.091000,2023-02-28 11:51:59.134000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52.6,United States of America,1997,Male,CAH03-02	Sport and exercise sciences,109,27/02/23 - 05/03/23,0.0,0.0,0.17750000000000002,0.0,0.0,0.0,0.0,00:10:39,01:54:07,1,1,0.0,0.17750000000000002,0.0,0.0,0.0,0.0,0,1,0,0,0,0,NA,2023-03-01 14:25:33.822000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68.0,United Kingdom of Great Britain and Northern Ireland,1998,Female,CAH03-01	Biosciences,110,27/02/23 - 05/03/23,2.6483333333333334,1.3638883333333331,0.0275,0.42416666666666664,0.0,0.0,0.0,04:27:50,01:54:07,5,14,0.0,0.005833333333333333,0.5183333333333333,0.0,0.0,0.0,0,6,2,0,0,0,NA,2023-02-27 16:11:22.739000,2023-02-27 18:18:38.733000,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,3.425,0.4311116666666666,NA,2,4,NA,2023-02-27 16:11:27.991000,2023-02-28 15:28:28.308000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.6,Nigeria,1980,Male,CAH15-02	Economics,111,30/10/23 - 05/11/23,0.0,1.8383333333333334,0.08777833333333333,3.6838883333333334,0.0,3.256666666666667,0.0,08:52:00,01:46:35,7,8,0.0,0.011945,0.0,0.0019433333333333336,0.0,0.0,0,3,0,2,0,0,NA,2023-10-31 17:31:01.202000,NA,2023-10-31 19:10:00.226000,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,1.6036116666666667,0.0011116666666666666,NA,2,2,NA,2023-10-31 17:31:12.912000,2023-10-31 19:08:57.780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.0,Sri Lanka,1992,Female,CAH09-01	Mathematical sciences,112,30/10/23 - 05/11/23,0.24444499999999997,1.9766666666666666,0.013333333333333334,0.5788883333333333,0.0022216666666666665,0.0,0.0013883333333333332,02:49:01,01:46:35,6,16,0.0,0.15527666666666665,0.0,0.0,0.0,0.0,0,10,0,0,0,0,NA,2023-10-30 17:04:21.662000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,1.8480549999999998,0.09027833333333334,NA,5,10,NA,2023-10-30 17:05:05.423000,2023-10-30 17:01:12.412000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59.0,Nigeria,1990,Male,CAH16-01	Law,113,30/10/23 - 05/11/23,0.0,0.9927766666666666,0.08388833333333333,0.0,0.0,0.0,0.0,01:04:35,01:46:35,6,17,0.0,0.01861166666666667,0.0,0.0008333333333333334,0.007778333333333333,0.0,0,16,0,1,1,0,NA,2023-10-31 05:59:40.994000,NA,2023-10-31 15:13:23.655000,2023-10-31 15:15:40.963000,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.3575016666666667,0.5636116666666666,NA,6,6,NA,2023-10-31 05:59:52.361000,2023-10-31 06:03:55.166000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.0,Nigeria,1996,Female,CAH19-01	English studies,114,30/10/23 - 05/11/23,0.0,0.09111166666666667,0.0,0.0,0.0,0.0,0.0,00:05:28,01:46:35,4,10,0.0,0.009721666666666665,0.0,0.0,0.0,0.0,0,6,0,0,0,0,NA,NA,2023-10-31 10:22:14.607000,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0013883333333333332,0.008888333333333333,NA,5,1,NA,2023-10-31 10:22:21.378000,2023-10-31 12:02:05.519000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.0,Nigeria,2001,Male,CAH07-01	Physics and astronomy,115,30/10/23 - 05/11/23,0.0,0.043054999999999996,0.0,0.0,0.025833333333333333,0.0,0.0,00:04:08,01:46:35,4,5,0.0,0.003055,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2023-10-31 13:12:30.079000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.012221666666666665,NA,1,2,NA,2023-10-31 13:12:33.266000,2023-11-03 23:02:26.963000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.6,Ghana,1992,Male,CAH04-01	Psychology,116,30/10/23 - 05/11/23,0.2536116666666667,0.027778333333333332,0.0,0.027778333333333332,0.676945,0.0,0.0,00:59:10,01:46:35,5,11,0.0,0.042499999999999996,0.0,0.0,0.0,0.0,0,7,0,0,0,0,NA,2023-10-30 23:25:06.284000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,1,2023-10-31 06:53:57.546000,0.0027783333333333336,0.014166666666666666,0.01638833333333333,NA,2,3,NA,2023-10-30 23:26:49.548000,2023-10-30 23:25:20.409000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66.4,Pakistan,1999,Female,CAH11-01	Computing,117,30/10/23 - 05/11/23,0.0027783333333333336,0.764445,0.0,0.0,0.0,0.0,0.0,00:46:02,01:46:35,3,5,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,0,5,0,0,0,0,NA,2023-10-30 13:24:30.708000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.755555,0.0027783333333333336,NA,4,1,NA,2023-10-30 13:24:34.170000,2023-10-31 15:15:30.127000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.0,Myanmar,1991,Female,CAH17-01	Business and management,118,30/10/23 - 05/11/23,0.0,3.749445,0.0,0.0,0.012778333333333334,0.06972166666666667,0.0,03:49:55,01:46:35,5,8,0.0,0.012778333333333334,0.0,0.0,0.0,0.0,0,8,0,0,0,0,NA,2023-10-31 12:07:49.291000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,1,2023-10-31 12:12:19.603000,0.003055,1.981388333333333,0.005555000000000001,NA,4,2,NA,2023-10-31 12:08:59.120000,2023-11-03 22:49:18.686000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.4,Nigeria,1994,Male,"CAH26-01 Geography, earth and environmental studies",119,30/10/23 - 05/11/23,0.0,1.8058333333333332,0.0,0.0,0.0,0.0,0.0,01:48:21,01:46:35,2,2,0.0,0.0013883333333333332,0.0,0.0,0.0,0.0,0,1,0,0,0,0,NA,2023-10-31 14:04:29.701000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,NA,1,0,NA,2023-10-31 14:04:34.589000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52.0,United Kingdom of Great Britain and Northern Ireland,2000,Male,CAH04-01	Psychology,120,30/10/23 - 05/11/23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:46:35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.0,United Kingdom of Great Britain and Northern Ireland,2002,Male,CAH11-01	Computing,121,30/10/23 - 05/11/23,0.012778333333333334,0.18111166666666667,0.0,0.0,0.0,0.0,0.0,00:11:38,01:46:35,4,6,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2023-10-30 23:22:17.090000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.0,0.1472216666666667,NA,0,1,NA,NA,2023-10-31 12:30:02.771000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64.0,Poland,2001,Male,CAH17-01	Business and management,122,30/10/23 - 05/11/23,0.0,0.198055,0.0,2.069445,0.0,0.0,0.0,02:16:03,01:46:35,5,7,0.0,0.004166666666666667,0.0,0.0011116666666666666,0.0,0.0,0,6,0,2,0,0,NA,2023-10-31 11:04:23.703000,NA,2023-10-31 11:04:56.089000,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.007778333333333333,0.26111166666666663,NA,3,4,NA,2023-10-31 11:04:27.294000,2023-10-31 11:04:35.869000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74.2,Iran,1982,Male,CAH10-01	Engineering,123,30/10/23 - 05/11/23,0.0,1.7716666666666667,0.007500000000000001,0.0,0.7344449999999999,0.005555000000000001,0.0,02:31:09,01:46:35,5,9,0.0,0.004443333333333333,0.0,0.0,0.0,0.0,0,5,0,0,0,0,NA,2023-10-31 15:16:33.609000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,1.7988883333333332,0.66,NA,3,3,NA,2023-10-31 15:16:46.947000,2023-10-31 15:16:37.760000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.2,Malaysia,1992,Male,CAH17-01	Business and management,124,30/10/23 - 05/11/23,0.0,0.9091666666666666,0.14777833333333332,0.009445000000000002,0.0,0.0,0.0,01:03:59,01:46:35,4,8,0.0,0.004443333333333333,0.0,0.0,0.0,0.0,0,6,0,0,0,0,NA,2023-10-31 14:01:19.086000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.8955566666666666,0.13472166666666666,NA,2,4,NA,2023-10-31 14:01:24.551000,2023-10-31 15:57:14.282000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.0,United Kingdom of Great Britain and Northern Ireland,1987,Male,CAH10-01	Engineering,125,30/10/23 - 05/11/23,0.0,0.055555,0.0,0.0,0.02666666666666667,0.0,0.365,00:26:50,01:46:35,5,9,0.0,0.008333333333333333,0.0,0.000555,0.0,0.0,0,6,0,1,0,0,NA,2023-10-31 15:41:13.277000,NA,2023-11-03 23:41:56.654000,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.055555,0.35333333333333333,NA,2,3,NA,2023-10-31 15:41:15.451000,2023-10-31 15:44:30.832000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.2,Algeria,2002,Female,"CAH07-04	General, applied and forensic sciences",126,30/10/23 - 05/11/23,0.08361166666666667,2.3561116666666666,0.0,0.0,0.0,0.0,0.0,02:26:23,01:46:35,6,10,0.0,0.103055,0.0,0.0,0.0,0.0,0,5,0,0,0,0,NA,2023-10-30 13:14:47.221000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,1,2023-10-31 14:26:47.218000,0.873055,1.3236116666666669,0.0,NA,3,1,NA,2023-10-30 13:15:15.256000,2023-10-31 15:19:12.588000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72.0,United Kingdom of Great Britain and Northern Ireland,1980,Female,CAH07-01	Physics and astronomy,127,30/10/23 - 05/11/23,0.010278333333333334,3.406111666666667,0.0,0.0,0.050278333333333335,0.0,0.0,03:28:00,01:46:35,4,14,0.0,0.014721666666666666,0.0,0.0,0.0,0.0,0,7,0,0,0,0,NA,2023-10-31 13:53:38.848000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,3.3102766666666663,0.088055,NA,3,7,NA,2023-10-31 13:53:41.640000,2023-10-31 14:10:39.325000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.8,United Kingdom of Great Britain and Northern Ireland,1984,Female,CAH04-01	Psychology,128,30/10/23 - 05/11/23,0.0,1.7433333333333332,0.0,0.0,0.0,0.0,0.0,01:44:36,01:46:35,4,4,0.0,0.010555,0.0,0.0,0.0,0.0,0,8,0,0,0,0,NA,2023-10-31 14:01:58.031000,NA,NA,NA,NA,week_fve,0.0,0,NA,NA,0,NA,0.0,0.575278333333333,0.048054999999999994,NA,4,4,NA,2023-10-31 14:02:00.670000,2023-10-31 14:02:20.599000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
